timestamp,machine_id,sensor_type,reading
2025-08-18 13:20:00,M005,temperature,22.44
2025-08-18 13:20:00,M005,vibration,0.04
2025-08-18 13:20:00,M006,pressure,2.22
2025-08-18 13:20:00,M006,temperature,34.17
2025-08-18 13:20:00,M006,vibration,1.03
2025-08-18 13:20:00,M007,pressure,1.95
2025-08-18 13:20:00,M007,temperature,57.93
2025-08-18 13:20:00,M007,vibration,3.23
2025-08-18 13:20:00,M008,pressure,2.36
2025-08-18 13:20:00,M008,temperature,28.1
2025-08-18 13:20:00,M008,vibration,0.01
2025-08-18 13:20:00,M009,pressure,0.77
2025-08-18 13:20:00,M009,temperature,9.9
2025-08-18 13:20:00,M009,vibration,0.31
2025-08-18 13:20:00,M010,pressure,7.31
2025-08-18 13:20:00,M010,temperature,29.49
2025-08-18 13:20:00,M010,vibration,1.65
2025-08-18 13:25:00,M001,pressure,0.92
2025-08-18 13:25:00,M001,temperature,22.51
2025-08-18 13:25:00,M001,vibration,0.52
2025-08-18 13:25:00,M002,pressure,0.94
2025-08-18 13:25:00,M002,temperature,24.83
2025-08-18 13:25:00,M002,vibration,0.36
2025-08-18 13:25:00,M003,pressure,0.92
2025-08-18 13:25:00,M003,temperature,21.33
2025-08-18 13:25:00,M003,vibration,0.78
2025-08-18 13:25:00,M004,pressure,0.92
2025-08-18 13:25:00,M004,temperature,0.6
2025-08-18 13:25:00,M004,vibration,0.61
2025-08-18 13:25:00,M005,pressure,0.6
2025-08-18 13:25:00,M005,temperature,52.61
2025-08-18 13:25:00,M005,vibration,0.35
2025-08-18 13:25:00,M006,pressure,1.64
2025-08-18 13:25:00,M006,temperature,36.77
2025-08-18 13:25:00,M006,vibration,1.12
2025-08-18 13:25:00,M007,pressure,2.08
2025-08-18 13:25:00,M007,temperature,58.49
2025-08-18 13:25:00,M007,vibration,0.59
2025-08-18 13:25:00,M008,pressure,2.59
2025-08-18 13:25:00,M008,temperature,34.02
2025-08-18 13:25:00,M008,vibration,0.03
2025-08-18 13:25:00,M009,pressure,0.95
2025-08-18 13:25:00,M009,temperature,11.97
2025-08-18 13:25:00,M009,vibration,0.36
2025-08-18 13:25:00,M010,pressure,7.04
2025-08-18 13:25:00,M010,temperature,29.87
2025-08-18 13:25:00,M010,vibration,1.95
2025-08-18 13:30:00,M001,pressure,0.94
2025-08-18 13:30:00,M001,temperature,20.94
2025-08-18 13:30:00,M001,vibration,0.37
2025-08-18 13:30:00,M002,pressure,1.0
2025-08-18 13:30:00,M002,temperature,22.2
2025-08-18 13:30:00,M002,vibration,0.21
2025-08-18 13:30:00,M003,pressure,1.0
2025-08-18 13:30:00,M003,temperature,22.98
2025-08-18 13:30:00,M003,vibration,0.62
2025-08-18 13:30:00,M004,pressure,1.3
2025-08-18 13:30:00,M004,temperature,0.31
2025-08-18 13:30:00,M004,vibration,0.78
2025-08-18 13:30:00,M005,pressure,1.05
2025-08-18 13:30:00,M005,temperature,52.61
2025-08-18 13:30:00,M005,vibration,0.04
2025-08-18 13:30:00,M006,pressure,1.78
2025-08-18 13:30:00,M006,temperature,31.62
2025-08-18 13:30:00,M006,vibration,1.36
2025-08-18 13:30:00,M007,pressure,2.16
2025-08-18 13:30:00,M007,temperature,32.73
2025-08-18 13:30:00,M007,vibration,1.5
2025-08-18 13:30:00,M008,pressure,2.36
2025-08-18 13:30:00,M008,temperature,31.48
2025-08-18 13:30:00,M008,vibration,0.03
2025-08-18 13:30:00,M009,pressure,0.71
2025-08-18 13:30:00,M009,temperature,11.05
2025-08-18 13:30:00,M009,vibration,0.25
2025-08-18 13:30:00,M010,pressure,7.08
2025-08-18 13:30:00,M010,temperature,31.52
2025-08-18 13:30:00,M010,vibration,2.21
2025-08-18 13:35:00,M001,pressure,0.92
2025-08-18 13:35:00,M001,temperature,20.54
2025-08-18 13:35:00,M001,vibration,0.38
2025-08-18 13:35:00,M002,pressure,0.96
2025-08-18 13:35:00,M002,temperature,23.83
2025-08-18 13:35:00,M002,vibration,0.35
2025-08-18 13:35:00,M003,pressure,0.89
2025-08-18 13:35:00,M003,temperature,18.28
2025-08-18 13:35:00,M003,vibration,0.69
2025-08-18 13:35:00,M004,pressure,0.96
2025-08-18 13:35:00,M004,temperature,0.73
2025-08-18 13:35:00,M004,vibration,0.46
2025-08-18 13:35:00,M005,pressure,0.6
2025-08-18 13:35:00,M005,temperature,52.61
2025-08-18 13:35:00,M005,vibration,0.04
2025-08-18 13:35:00,M006,pressure,1.92
2025-08-18 13:35:00,M006,temperature,38.09
2025-08-18 13:35:00,M006,vibration,0.96
2025-08-18 13:35:00,M007,pressure,1.86
2025-08-18 13:35:00,M007,temperature,35.89
2025-08-18 13:35:00,M007,vibration,1.12
2025-08-18 13:35:00,M008,pressure,2.64
2025-08-18 13:35:00,M008,temperature,31.37
2025-08-18 13:35:00,M008,vibration,0.05
2025-08-18 13:35:00,M009,pressure,0.77
2025-08-18 13:35:00,M009,temperature,7.88
2025-08-18 13:35:00,M009,vibration,0.37
2025-08-18 13:35:00,M010,pressure,7.45
2025-08-18 13:35:00,M010,temperature,26.56
2025-08-18 13:35:00,M010,vibration,2.43
2025-08-18 13:40:00,M001,pressure,1.02
2025-08-18 13:40:00,M001,temperature,23.44
2025-08-18 13:40:00,M001,vibration,0.52
2025-08-18 13:40:00,M002,pressure,1.01
2025-08-18 13:40:00,M002,temperature,25.89
2025-08-18 13:40:00,M002,vibration,0.31
2025-08-18 13:40:00,M003,pressure,1.02
2025-08-18 13:40:00,M003,temperature,21.38
2025-08-18 13:40:00,M003,vibration,0.43
2025-08-18 13:40:00,M004,pressure,1.11
2025-08-18 13:40:00,M004,temperature,1.53
2025-08-18 13:40:00,M004,vibration,0.31
2025-08-18 13:40:00,M005,pressure,1.02
2025-08-18 13:40:00,M005,temperature,23.02
2025-08-18 13:40:00,M005,vibration,0.04
2025-08-18 13:40:00,M006,pressure,2.0
2025-08-18 13:40:00,M006,temperature,36.81
2025-08-18 13:40:00,M006,vibration,1.56
2025-08-18 13:40:00,M007,pressure,1.77
2025-08-18 13:40:00,M007,temperature,38.28
2025-08-18 13:40:00,M007,vibration,1.4
2025-08-18 13:40:00,M008,pressure,2.51
2025-08-18 13:40:00,M008,temperature,28.05
2025-08-18 13:40:00,M008,vibration,0.02
2025-08-18 13:40:00,M009,pressure,0.84
2025-08-18 13:40:00,M009,temperature,12.91
2025-08-18 13:40:00,M009,vibration,0.25
2025-08-18 13:40:00,M010,pressure,6.87
2025-08-18 13:40:00,M010,temperature,24.16
2025-08-18 13:40:00,M010,vibration,2.14
2025-08-18 13:45:00,M001,pressure,1.08
2025-08-18 13:45:00,M001,temperature,21.78
2025-08-18 13:45:00,M001,vibration,0.54
2025-08-18 13:45:00,M002,pressure,1.01
2025-08-18 13:45:00,M002,temperature,25.29
2025-08-18 13:45:00,M002,vibration,0.23
2025-08-18 13:45:00,M003,pressure,1.11
2025-08-18 13:45:00,M003,temperature,22.01
2025-08-18 13:45:00,M003,vibration,0.59
2025-08-18 13:45:00,M004,pressure,0.97
2025-08-18 13:45:00,M004,temperature,0.42
2025-08-18 13:45:00,M004,vibration,0.46
2025-08-18 13:45:00,M005,pressure,1.01
2025-08-18 13:45:00,M005,temperature,21.92
2025-08-18 13:45:00,M005,vibration,0.4
2025-08-18 13:45:00,M006,pressure,1.84
2025-08-18 13:45:00,M006,temperature,34.21
2025-08-18 13:45:00,M006,vibration,1.53
2025-08-18 13:45:00,M007,pressure,2.24
2025-08-18 13:45:00,M007,temperature,34.02
2025-08-18 13:45:00,M007,vibration,1.63
2025-08-18 13:45:00,M008,pressure,2.33
2025-08-18 13:45:00,M008,temperature,28.32
2025-08-18 13:45:00,M008,vibration,0.04
2025-08-18 13:45:00,M009,pressure,0.64
2025-08-18 13:45:00,M009,temperature,7.55
2025-08-18 13:45:00,M009,vibration,0.39
2025-08-18 13:45:00,M010,pressure,7.13
2025-08-18 13:45:00,M010,temperature,27.79
2025-08-18 13:45:00,M010,vibration,1.26
2025-08-18 13:50:00,M001,pressure,1.06
2025-08-18 13:50:00,M001,temperature,20.1
2025-08-18 13:50:00,M001,vibration,0.48
2025-08-18 13:50:00,M002,pressure,1.02
2025-08-18 13:50:00,M002,temperature,23.8
2025-08-18 13:50:00,M002,vibration,0.49
2025-08-18 13:50:00,M003,pressure,1.01
2025-08-18 13:50:00,M003,temperature,21.95
2025-08-18 13:50:00,M003,vibration,0.63
2025-08-18 13:50:00,M004,pressure,0.79
2025-08-18 13:50:00,M004,temperature,28.48
2025-08-18 13:50:00,M004,vibration,0.69
2025-08-18 13:50:00,M005,pressure,1.01
2025-08-18 13:50:00,M005,temperature,21.92
2025-08-18 13:50:00,M005,vibration,0.04
2025-08-18 13:50:00,M006,pressure,2.12
2025-08-18 13:50:00,M006,temperature,34.84
2025-08-18 13:50:00,M006,vibration,2.0
2025-08-18 13:50:00,M007,pressure,1.86
2025-08-18 13:50:00,M007,temperature,37.69
2025-08-18 13:50:00,M007,vibration,0.21
2025-08-18 13:50:00,M008,pressure,2.2
2025-08-18 13:50:00,M008,temperature,27.52
2025-08-18 13:50:00,M008,vibration,0.83
2025-08-18 13:50:00,M009,pressure,0.64
2025-08-18 13:50:00,M009,temperature,11.22
2025-08-18 13:50:00,M009,vibration,0.37
2025-08-18 13:50:00,M010,pressure,6.76
2025-08-18 13:50:00,M010,temperature,28.72
2025-08-18 13:50:00,M010,vibration,1.95
2025-08-18 13:55:00,M001,pressure,1.05
2025-08-18 13:55:00,M001,temperature,23.36
2025-08-18 13:55:00,M001,vibration,0.02
2025-08-18 13:55:00,M002,pressure,1.0
2025-08-18 13:55:00,M002,temperature,23.68
2025-08-18 13:55:00,M002,vibration,0.31
2025-08-18 13:55:00,M003,pressure,1.2
2025-08-18 13:55:00,M003,temperature,17.24
2025-08-18 13:55:00,M003,vibration,0.62
2025-08-18 13:55:00,M004,pressure,0.99
2025-08-18 13:55:00,M004,temperature,23.5
2025-08-18 13:55:00,M004,vibration,0.5
2025-08-18 13:55:00,M005,pressure,0.97
2025-08-18 13:55:00,M005,temperature,49.1
2025-08-18 13:55:00,M005,vibration,0.42
2025-08-18 13:55:00,M006,pressure,1.83
2025-08-18 13:55:00,M006,temperature,30.88
2025-08-18 13:55:00,M006,vibration,1.14
2025-08-18 13:55:00,M007,pressure,2.0
2025-08-18 13:55:00,M007,temperature,74.39
2025-08-18 13:55:00,M007,vibration,0.21
2025-08-18 13:55:00,M008,pressure,2.62
2025-08-18 13:55:00,M008,temperature,31.22
2025-08-18 13:55:00,M008,vibration,1.01
2025-08-18 13:55:00,M009,pressure,0.95
2025-08-18 13:55:00,M009,temperature,11.19
2025-08-18 13:55:00,M009,vibration,0.45
2025-08-18 13:55:00,M010,pressure,7.54
2025-08-18 13:55:00,M010,temperature,25.78
2025-08-18 13:55:00,M010,vibration,2.13
2025-08-18 14:00:00,M001,pressure,0.89
2025-08-18 14:00:00,M001,temperature,22.08
2025-08-18 14:00:00,M001,vibration,0.0
2025-08-18 14:00:00,M002,pressure,1.03
2025-08-18 14:00:00,M002,temperature,22.92
2025-08-18 14:00:00,M002,vibration,0.44
2025-08-18 14:00:00,M003,pressure,1.0
2025-08-18 14:00:00,M003,temperature,17.31
2025-08-18 14:00:00,M003,vibration,0.75
2025-08-18 14:00:00,M004,pressure,1.07
2025-08-18 14:00:00,M004,temperature,22.03
2025-08-18 14:00:00,M004,vibration,0.65
2025-08-18 14:00:00,M005,pressure,1.42
2025-08-18 14:00:00,M005,temperature,49.1
2025-08-18 14:00:00,M005,vibration,0.03
2025-08-18 14:00:00,M006,pressure,2.12
2025-08-18 14:00:00,M006,temperature,31.26
2025-08-18 14:00:00,M006,vibration,1.25
2025-08-18 14:00:00,M007,pressure,1.93
2025-08-18 14:00:00,M007,temperature,23.96
2025-08-18 14:00:00,M007,vibration,2.66
2025-08-18 14:00:00,M008,pressure,2.44
2025-08-18 14:00:00,M008,temperature,30.77
2025-08-18 14:00:00,M008,vibration,0.14
2025-08-18 14:00:00,M009,pressure,0.73
2025-08-18 14:00:00,M009,temperature,11.24
2025-08-18 14:00:00,M009,vibration,0.3
2025-08-18 14:00:00,M010,pressure,6.99
2025-08-18 14:00:00,M010,temperature,31.52
2025-08-18 14:00:00,M010,vibration,2.1
2025-08-18 14:05:00,M001,pressure,0.99
2025-08-18 14:05:00,M001,temperature,20.12
2025-08-18 14:05:00,M001,vibration,0.02
2025-08-18 14:05:00,M002,pressure,1.01
2025-08-18 14:05:00,M002,temperature,21.93
2025-08-18 14:05:00,M002,vibration,0.36
2025-08-18 14:05:00,M003,pressure,1.1
2025-08-18 14:05:00,M003,temperature,22.6
2025-08-18 14:05:00,M003,vibration,0.64
2025-08-18 14:05:00,M004,pressure,0.9
2025-08-18 14:05:00,M004,temperature,26.2
2025-08-18 14:05:00,M004,vibration,0.62
2025-08-18 14:05:00,M005,pressure,1.31
2025-08-18 14:05:00,M005,temperature,22.06
2025-08-18 14:05:00,M005,vibration,0.03
2025-08-18 14:05:00,M006,pressure,2.0
2025-08-18 14:05:00,M006,temperature,42.75
2025-08-18 14:05:00,M006,vibration,1.38
2025-08-18 14:05:00,M007,pressure,1.88
2025-08-18 14:05:00,M007,temperature,23.0
2025-08-18 14:05:00,M007,vibration,4.57
2025-08-18 14:05:00,M008,pressure,2.27
2025-08-18 14:05:00,M008,temperature,26.97
2025-08-18 14:05:00,M008,vibration,0.3
2025-08-18 14:05:00,M009,pressure,0.72
2025-08-18 14:05:00,M009,temperature,9.81
2025-08-18 14:05:00,M009,vibration,0.36
2025-08-18 14:05:00,M010,pressure,6.74
2025-08-18 14:05:00,M010,temperature,24.7
2025-08-18 14:05:00,M010,vibration,2.02
2025-08-18 14:10:00,M001,pressure,1.03
2025-08-18 14:10:00,M001,temperature,22.7
2025-08-18 14:10:00,M001,vibration,0.01
2025-08-18 14:10:00,M002,pressure,1.01
2025-08-18 14:10:00,M002,temperature,24.1
2025-08-18 14:10:00,M002,vibration,0.37
2025-08-18 14:10:00,M003,pressure,1.0
2025-08-18 14:10:00,M003,temperature,19.93
2025-08-18 14:10:00,M003,vibration,0.46
2025-08-18 14:10:00,M004,pressure,0.95
2025-08-18 14:10:00,M004,temperature,22.7
2025-08-18 14:10:00,M004,vibration,0.94
2025-08-18 14:10:00,M005,pressure,0.7
2025-08-18 14:10:00,M005,temperature,21.97
2025-08-18 14:10:00,M005,vibration,0.03
2025-08-18 14:10:00,M006,pressure,2.28
2025-08-18 14:10:00,M006,temperature,36.73
2025-08-18 14:10:00,M006,vibration,1.1
2025-08-18 14:10:00,M007,pressure,2.14
2025-08-18 14:10:00,M007,temperature,22.11
2025-08-18 14:10:00,M007,vibration,3.28
2025-08-18 14:10:00,M008,pressure,2.46
2025-08-18 14:10:00,M008,temperature,27.55
2025-08-18 14:10:00,M008,vibration,1.5
2025-08-18 14:10:00,M009,pressure,0.69
2025-08-18 14:10:00,M009,temperature,11.15
2025-08-18 14:10:00,M009,vibration,0.28
2025-08-18 14:10:00,M010,pressure,7.05
2025-08-18 14:10:00,M010,temperature,27.46
2025-08-18 14:10:00,M010,vibration,2.03
2025-08-18 14:15:00,M001,pressure,1.06
2025-08-18 14:15:00,M001,temperature,22.01
2025-08-18 14:15:00,M001,vibration,0.5
2025-08-18 14:15:00,M002,pressure,0.95
2025-08-18 14:15:00,M002,temperature,24.6
2025-08-18 14:15:00,M002,vibration,0.35
2025-08-18 14:15:00,M003,pressure,1.07
2025-08-18 14:15:00,M003,temperature,23.7
2025-08-18 14:15:00,M003,vibration,0.51
2025-08-18 14:15:00,M004,pressure,0.94
2025-08-18 14:15:00,M004,temperature,20.85
2025-08-18 14:15:00,M004,vibration,0.67
2025-08-18 14:15:00,M005,pressure,0.76
2025-08-18 14:15:00,M005,temperature,22.69
2025-08-18 14:15:00,M005,vibration,0.46
2025-08-18 14:15:00,M006,pressure,1.98
2025-08-18 14:15:00,M006,temperature,35.41
2025-08-18 14:15:00,M006,vibration,1.2
2025-08-18 14:15:00,M007,pressure,2.05
2025-08-18 14:15:00,M007,temperature,52.84
2025-08-18 14:15:00,M007,vibration,0.23
2025-08-18 14:15:00,M008,pressure,2.59
2025-08-18 14:15:00,M008,temperature,26.65
2025-08-18 14:15:00,M008,vibration,1.5
2025-08-18 14:15:00,M009,pressure,0.75
2025-08-18 14:15:00,M009,temperature,8.55
2025-08-18 14:15:00,M009,vibration,0.31
2025-08-18 14:15:00,M010,pressure,6.94
2025-08-18 14:15:00,M010,temperature,34.8
2025-08-18 14:15:00,M010,vibration,1.62
2025-08-18 14:20:00,M001,pressure,0.86
2025-08-18 14:20:00,M001,temperature,21.82
2025-08-18 14:20:00,M001,vibration,0.44
2025-08-18 14:20:00,M002,pressure,1.03
2025-08-18 14:20:00,M002,temperature,24.02
2025-08-18 14:20:00,M002,vibration,0.43
2025-08-18 14:20:00,M003,pressure,0.98
2025-08-18 14:20:00,M003,temperature,21.24
2025-08-18 14:20:00,M003,vibration,0.5
2025-08-18 14:20:00,M004,pressure,1.03
2025-08-18 14:20:00,M004,temperature,19.68
2025-08-18 14:20:00,M004,vibration,0.43
2025-08-18 14:20:00,M005,pressure,1.05
2025-08-18 14:20:00,M005,temperature,21.72
2025-08-18 14:20:00,M005,vibration,0.03
2025-08-18 14:20:00,M006,pressure,1.78
2025-08-18 14:20:00,M006,temperature,41.0
2025-08-18 14:20:00,M006,vibration,0.79
2025-08-18 14:20:00,M007,pressure,2.0
2025-08-18 14:20:00,M007,temperature,20.53
2025-08-18 14:20:00,M007,vibration,3.82
2025-08-18 14:20:00,M008,pressure,2.47
2025-08-18 14:20:00,M008,temperature,27.53
2025-08-18 14:20:00,M008,vibration,1.5
2025-08-18 14:20:00,M009,pressure,0.59
2025-08-18 14:20:00,M009,temperature,11.73
2025-08-18 14:20:00,M009,vibration,0.28
2025-08-18 14:20:00,M010,pressure,6.69
2025-08-18 14:20:00,M010,temperature,28.03
2025-08-18 14:20:00,M010,vibration,2.58
2025-08-18 14:25:00,M001,pressure,1.0
2025-08-18 14:25:00,M001,temperature,20.76
2025-08-18 14:25:00,M001,vibration,0.51
2025-08-18 14:25:00,M002,pressure,0.94
2025-08-18 14:25:00,M002,temperature,23.21
2025-08-18 14:25:00,M002,vibration,0.31
2025-08-18 14:25:00,M003,pressure,0.97
2025-08-18 14:25:00,M003,temperature,25.07
2025-08-18 14:25:00,M003,vibration,0.49
2025-08-18 14:25:00,M004,pressure,0.97
2025-08-18 14:25:00,M004,temperature,24.81
2025-08-18 14:25:00,M004,vibration,0.53
2025-08-18 14:25:00,M005,pressure,1.31
2025-08-18 14:25:00,M005,temperature,22.1
2025-08-18 14:25:00,M005,vibration,0.48
2025-08-18 14:25:00,M006,pressure,4.3
2025-08-18 14:25:00,M006,temperature,37.76
2025-08-18 14:25:00,M006,vibration,1.12
2025-08-18 14:25:00,M007,pressure,2.01
2025-08-18 14:25:00,M007,temperature,19.82
2025-08-18 14:25:00,M007,vibration,3.82
2025-08-18 14:25:00,M008,pressure,2.47
2025-08-18 14:25:00,M008,temperature,26.16
2025-08-18 14:25:00,M008,vibration,0.3
2025-08-18 14:25:00,M009,pressure,0.79
2025-08-18 14:25:00,M009,temperature,10.6
2025-08-18 14:25:00,M009,vibration,0.32
2025-08-18 14:25:00,M010,pressure,6.83
2025-08-18 14:25:00,M010,temperature,26.23
2025-08-18 14:25:00,M010,vibration,1.6
2025-08-18 14:30:00,M001,pressure,1.0
2025-08-18 14:30:00,M001,temperature,23.58
2025-08-18 14:30:00,M001,vibration,0.42
2025-08-18 14:30:00,M002,pressure,1.1
2025-08-18 14:30:00,M002,temperature,22.76
2025-08-18 14:30:00,M002,vibration,0.26
2025-08-18 14:30:00,M003,pressure,1.04
2025-08-18 14:30:00,M003,temperature,21.43
2025-08-18 14:30:00,M003,vibration,0.68
2025-08-18 14:30:00,M004,pressure,1.18
2025-08-18 14:30:00,M004,temperature,24.89
2025-08-18 14:30:00,M004,vibration,0.67
2025-08-18 14:30:00,M005,pressure,0.7
2025-08-18 14:30:00,M005,temperature,12.82
2025-08-18 14:30:00,M005,vibration,0.19
2025-08-18 14:30:00,M006,pressure,0.87
2025-08-18 14:30:00,M006,temperature,41.89
2025-08-18 14:30:00,M006,vibration,1.55
2025-08-18 14:30:00,M007,pressure,2.14
2025-08-18 14:30:00,M007,temperature,58.71
2025-08-18 14:30:00,M007,vibration,4.26
2025-08-18 14:30:00,M008,pressure,2.63
2025-08-18 14:30:00,M008,temperature,26.67
2025-08-18 14:30:00,M008,vibration,1.03
2025-08-18 14:30:00,M009,pressure,0.75
2025-08-18 14:30:00,M009,temperature,11.62
2025-08-18 14:30:00,M009,vibration,0.26
2025-08-18 14:30:00,M010,pressure,7.27
2025-08-18 14:30:00,M010,temperature,23.6
2025-08-18 14:30:00,M010,vibration,2.14
2025-08-18 14:35:00,M001,pressure,0.96
2025-08-18 14:35:00,M001,temperature,20.37
2025-08-18 14:35:00,M001,vibration,0.4
2025-08-18 14:35:00,M002,pressure,0.97
2025-08-18 14:35:00,M002,temperature,22.02
2025-08-18 14:35:00,M002,vibration,0.26
2025-08-18 14:35:00,M003,pressure,0.93
2025-08-18 14:35:00,M003,temperature,21.47
2025-08-18 14:35:00,M003,vibration,0.38
2025-08-18 14:35:00,M004,pressure,1.13
2025-08-18 14:35:00,M004,temperature,27.56
2025-08-18 14:35:00,M004,vibration,0.5
2025-08-18 14:35:00,M005,pressure,0.76
2025-08-18 14:35:00,M005,temperature,20.0
2025-08-18 14:35:00,M005,vibration,0.22
2025-08-18 14:35:00,M006,pressure,4.3
2025-08-18 14:35:00,M006,temperature,32.27
2025-08-18 14:35:00,M006,vibration,1.11
2025-08-18 14:35:00,M007,pressure,2.12
2025-08-18 14:35:00,M007,temperature,60.67
2025-08-18 14:35:00,M007,vibration,0.31
2025-08-18 14:35:00,M008,pressure,2.3
2025-08-18 14:35:00,M008,temperature,34.11
2025-08-18 14:35:00,M008,vibration,1.04
2025-08-18 14:35:00,M009,pressure,0.82
2025-08-18 14:35:00,M009,temperature,9.32
2025-08-18 14:35:00,M009,vibration,0.2
2025-08-18 14:35:00,M010,pressure,6.74
2025-08-18 14:35:00,M010,temperature,24.34
2025-08-18 14:35:00,M010,vibration,2.03
2025-08-18 14:40:00,M001,pressure,1.04
2025-08-18 14:40:00,M001,temperature,20.75
2025-08-18 14:40:00,M001,vibration,0.05
2025-08-18 14:40:00,M002,pressure,1.05
2025-08-18 14:40:00,M002,temperature,24.8
2025-08-18 14:40:00,M002,vibration,0.38
2025-08-18 14:40:00,M003,pressure,1.14
2025-08-18 14:40:00,M003,temperature,19.46
2025-08-18 14:40:00,M003,vibration,0.52
2025-08-18 14:40:00,M004,pressure,1.16
2025-08-18 14:40:00,M004,temperature,24.78
2025-08-18 14:40:00,M004,vibration,0.66
2025-08-18 14:40:00,M005,pressure,0.98
2025-08-18 14:40:00,M005,temperature,24.0
2025-08-18 14:40:00,M005,vibration,0.23
2025-08-18 14:40:00,M006,pressure,2.01
2025-08-18 14:40:00,M006,temperature,34.44
2025-08-18 14:40:00,M006,vibration,1.44
2025-08-18 14:40:00,M007,pressure,2.05
2025-08-18 14:40:00,M007,temperature,62.63
2025-08-18 14:40:00,M007,vibration,4.57
2025-08-18 14:40:00,M008,pressure,2.64
2025-08-18 14:40:00,M008,temperature,27.82
2025-08-18 14:40:00,M008,vibration,1.01
2025-08-18 14:40:00,M009,pressure,0.84
2025-08-18 14:40:00,M009,temperature,9.57
2025-08-18 14:40:00,M009,vibration,0.29
2025-08-18 14:40:00,M010,pressure,6.75
2025-08-18 14:40:00,M010,temperature,25.37
2025-08-18 14:40:00,M010,vibration,1.67
2025-08-18 14:45:00,M001,pressure,1.08
2025-08-18 14:45:00,M001,temperature,21.18
2025-08-18 14:45:00,M001,vibration,0.83
2025-08-18 14:45:00,M002,pressure,0.98
2025-08-18 14:45:00,M002,temperature,24.25
2025-08-18 14:45:00,M002,vibration,0.33
2025-08-18 14:45:00,M003,pressure,0.98
2025-08-18 14:45:00,M003,temperature,18.72
2025-08-18 14:45:00,M003,vibration,0.57
2025-08-18 14:45:00,M004,pressure,1.02
2025-08-18 14:45:00,M004,temperature,23.85
2025-08-18 14:45:00,M004,vibration,0.44
2025-08-18 14:45:00,M005,pressure,1.0
2025-08-18 14:45:00,M005,temperature,24.0
2025-08-18 14:45:00,M005,vibration,0.18
2025-08-18 14:45:00,M006,pressure,1.91
2025-08-18 14:45:00,M006,temperature,34.97
2025-08-18 14:45:00,M006,vibration,1.3
2025-08-18 14:45:00,M007,pressure,1.71
2025-08-18 14:45:00,M007,temperature,17.42
2025-08-18 14:45:00,M007,vibration,0.38
2025-08-18 14:45:00,M008,pressure,2.54
2025-08-18 14:45:00,M008,temperature,27.95
2025-08-18 14:45:00,M008,vibration,1.14
2025-08-18 14:45:00,M009,pressure,0.71
2025-08-18 14:45:00,M009,temperature,8.71
2025-08-18 14:45:00,M009,vibration,0.27
2025-08-18 14:45:00,M010,pressure,6.88
2025-08-18 14:45:00,M010,temperature,25.5
2025-08-18 14:45:00,M010,vibration,2.26
2025-08-18 14:50:00,M001,pressure,1.03
2025-08-18 14:50:00,M001,temperature,20.27
2025-08-18 14:50:00,M001,vibration,0.09
2025-08-18 14:50:00,M002,pressure,0.99
2025-08-18 14:50:00,M002,temperature,23.25
2025-08-18 14:50:00,M002,vibration,0.49
2025-08-18 14:50:00,M003,pressure,0.78
2025-08-18 14:50:00,M003,temperature,21.81
2025-08-18 14:50:00,M003,vibration,0.33
2025-08-18 14:50:00,M004,pressure,1.06
2025-08-18 14:50:00,M004,temperature,22.59
2025-08-18 14:50:00,M004,vibration,0.65
2025-08-18 14:50:00,M005,pressure,1.02
2025-08-18 14:50:00,M005,temperature,20.0
2025-08-18 14:50:00,M005,vibration,0.15
2025-08-18 14:50:00,M006,pressure,1.73
2025-08-18 14:50:00,M006,temperature,37.98
2025-08-18 14:50:00,M006,vibration,1.02
2025-08-18 14:50:00,M007,pressure,1.95
2025-08-18 14:50:00,M007,temperature,66.55
2025-08-18 14:50:00,M007,vibration,0.21
2025-08-18 14:50:00,M008,pressure,2.51
2025-08-18 14:50:00,M008,temperature,28.75
2025-08-18 14:50:00,M008,vibration,0.01
2025-08-18 14:50:00,M009,pressure,0.63
2025-08-18 14:50:00,M009,temperature,9.68
2025-08-18 14:50:00,M009,vibration,0.39
2025-08-18 14:50:00,M010,pressure,6.84
2025-08-18 14:50:00,M010,temperature,26.74
2025-08-18 14:50:00,M010,vibration,2.53
2025-08-18 14:55:00,M001,pressure,0.92
2025-08-18 14:55:00,M001,temperature,20.05
2025-08-18 14:55:00,M001,vibration,0.09
2025-08-18 14:55:00,M002,pressure,1.01
2025-08-18 14:55:00,M002,temperature,23.91
2025-08-18 14:55:00,M002,vibration,0.41
2025-08-18 14:55:00,M003,pressure,0.78
2025-08-18 14:55:00,M003,temperature,28.93
2025-08-18 14:55:00,M003,vibration,0.68
2025-08-18 14:55:00,M004,pressure,0.94
2025-08-18 14:55:00,M004,temperature,21.11
2025-08-18 14:55:00,M004,vibration,0.52
2025-08-18 14:55:00,M005,pressure,1.03
2025-08-18 14:55:00,M005,temperature,24.0
2025-08-18 14:55:00,M005,vibration,0.21
2025-08-18 14:55:00,M006,pressure,2.23
2025-08-18 14:55:00,M006,temperature,35.08
2025-08-18 14:55:00,M006,vibration,0.87
2025-08-18 14:55:00,M007,pressure,1.64
2025-08-18 14:55:00,M007,temperature,68.51
2025-08-18 14:55:00,M007,vibration,1.08
2025-08-18 14:55:00,M008,pressure,2.52
2025-08-18 14:55:00,M008,temperature,28.85
2025-08-18 14:55:00,M008,vibration,0.03
2025-08-18 14:55:00,M009,pressure,0.82
